epoch,global_step,lr-AdamW,lr_abs,step,train/loss_epoch,train/loss_simple_epoch,train/loss_simple_step,train/loss_step,train/loss_vlb_epoch,train/loss_vlb_step,val/loss,val/loss_ema,val/loss_simple,val/loss_simple_ema,val/loss_vlb,val/loss_vlb_ema
363,8349.0,,1.2000000424450263e-05,8349,,,0.4907194972038269,0.4907194972038269,,0.0018415552331134677,,,,,,
363,,,,8371,,,,,,,0.40205416083335876,0.23888960480690002,0.40205416083335876,0.23888960480690002,0.0015956501010805368,0.0010989020811393857
363,,,,8371,0.36142781376838684,0.36142781376838684,,,0.004723744001239538,,,,,,,
364,,,,8394,,,,,,,0.27223917841911316,0.3610991835594177,0.27223917841911316,0.3610991835594177,0.0011935877846553922,0.0013799110893160105
364,,,,8394,0.3452763855457306,0.3452763855457306,,,0.0022278290707618,,,,,,,
,,1.2e-05,,8399,,,,,,,,,,,,
365,8399.0,,1.2000000424450263e-05,8399,,,0.11551390588283539,0.11551390588283539,,0.0005829050205647945,,,,,,
365,,,,8417,,,,,,,0.33761337399482727,0.5146433115005493,0.33761337399482727,0.5146433115005493,0.0017186232144013047,0.005696604959666729
365,,,,8417,0.324438214302063,0.324438214302063,,,0.002329342532902956,,,,,,,
366,,,,8440,,,,,,,0.3232811987400055,0.3702412247657776,0.3232811987400055,0.3702412247657776,0.0018627860117703676,0.00891587883234024
366,,,,8440,0.4082111716270447,0.4082111716270447,,,0.004016726743429899,,,,,,,
,,1.2e-05,,8449,,,,,,,,,,,,
367,8449.0,,1.2000000424450263e-05,8449,,,0.4878652095794678,0.4878652095794678,,0.003123495727777481,,,,,,
367,,,,8463,,,,,,,0.37481266260147095,0.25949826836586,0.37481266260147095,0.25949826836586,0.005305583588778973,0.0011692243861034513
367,,,,8463,0.2973727583885193,0.2973727583885193,,,0.0022360628936439753,,,,,,,
368,,,,8486,,,,,,,0.21639485657215118,0.03724677860736847,0.21639485657215118,0.03724677860736847,0.0009838875848799944,0.0002638339647091925
368,,,,8486,0.3256765305995941,0.3256765305995941,,,0.006557961460202932,,,,,,,
,,1.2e-05,,8499,,,,,,,,,,,,
369,8499.0,,1.2000000424450263e-05,8499,,,0.2934921085834503,0.2934921085834503,,0.0012136285658925772,,,,,,
369,,,,8509,,,,,,,0.18605078756809235,0.42930498719215393,0.18605078756809235,0.42930498719215393,0.0008205122430808842,0.0021787870209664106
369,,,,8509,0.3673136532306671,0.3673136532306671,,,0.002024903194978833,,,,,,,
370,,,,8532,,,,,,,0.14843392372131348,0.2783113718032837,0.14843392372131348,0.2783113718032837,0.0006618077168241143,0.0013933746377006173
370,,,,8532,0.292770117521286,0.292770117521286,,,0.0017604395980015397,,,,,,,
,,1.2e-05,,8549,,,,,,,,,,,,
371,8549.0,,1.2000000424450263e-05,8549,,,0.7062079906463623,0.7062079906463623,,0.0046800849959254265,,,,,,
371,,,,8555,,,,,,,0.461273729801178,0.2270728051662445,0.461273729801178,0.2270728051662445,0.004994618706405163,0.0009177036699838936
371,,,,8555,0.35272228717803955,0.35272228717803955,,,0.0021684884559363127,,,,,,,
372,,,,8578,,,,,,,0.5030871033668518,0.48875269293785095,0.5030871033668518,0.48875269293785095,0.0019340362632647157,0.002311188727617264
372,,,,8578,0.3293352425098419,0.3293352425098419,,,0.003571951761841774,,,,,,,
,,1.2e-05,,8599,,,,,,,,,,,,
373,8599.0,,1.2000000424450263e-05,8599,,,0.366753488779068,0.366753488779068,,0.0019298552069813013,,,,,,
373,,,,8601,,,,,,,0.39410391449928284,0.4953307509422302,0.39410391449928284,0.4953307509422302,0.0031759757548570633,0.003535628318786621
373,,,,8601,0.31076186895370483,0.31076186895370483,,,0.004042796790599823,,,,,,,
374,,,,8624,,,,,,,0.40835127234458923,0.42051902413368225,0.40835127234458923,0.42051902413368225,0.0015714492183178663,0.00164027267601341
374,,,,8624,0.2961346507072449,0.2961346507072449,,,0.0016998844221234322,,,,,,,
375,,,,8647,,,,,,,0.23406994342803955,0.22574523091316223,0.23406994342803955,0.22574523091316223,0.0009633512236177921,0.0010120812803506851
375,,,,8647,0.3806009590625763,0.3806009590625763,,,0.0029889496508985758,,,,,,,
,,1.2e-05,,8649,,,,,,,,,,,,
376,8649.0,,1.2000000424450263e-05,8649,,,0.16819612681865692,0.16819612681865692,,0.0007245879387483001,,,,,,
376,,,,8670,,,,,,,0.465531587600708,0.2878757119178772,0.465531587600708,0.2878757119178772,0.0022056179586797953,0.0015916423872113228
376,,,,8670,0.36002346873283386,0.36002346873283386,,,0.0032555279321968555,,,,,,,
377,,,,8693,,,,,,,0.2555472254753113,0.29883646965026855,0.2555472254753113,0.29883646965026855,0.0010428341338410974,0.001211509807035327
377,,,,8693,0.34905707836151123,0.34905707836151123,,,0.004902436397969723,,,,,,,
,,1.2e-05,,8699,,,,,,,,,,,,
378,8699.0,,1.2000000424450263e-05,8699,,,0.3480969965457916,0.3480969965457916,,0.0017317606834694743,,,,,,
378,,,,8716,,,,,,,0.4420362412929535,0.5154101252555847,0.4420362412929535,0.5154101252555847,0.002296019811183214,0.0031937838066369295
378,,,,8716,0.3507819175720215,0.3507819175720215,,,0.002687484724447131,,,,,,,
379,,,,8739,,,,,,,0.5108138918876648,0.3383004069328308,0.5108138918876648,0.3383004069328308,0.0026552751660346985,0.002825224306434393
379,,,,8739,0.33858466148376465,0.33858466148376465,,,0.008085585199296474,,,,,,,
,,1.2e-05,,8749,,,,,,,,,,,,
380,8749.0,,1.2000000424450263e-05,8749,,,0.3055022358894348,0.3055022358894348,,0.0011996794492006302,,,,,,
380,,,,8762,,,,,,,0.46055832505226135,0.26161280274391174,0.46055832505226135,0.26161280274391174,0.0018971504177898169,0.0011284139472991228
380,,,,8762,0.3768504559993744,0.3768504559993744,,,0.002824946539476514,,,,,,,
381,,,,8785,,,,,,,0.4294404983520508,0.3818502128124237,0.4294404983520508,0.3818502128124237,0.0016807012725621462,0.01710900105535984
381,,,,8785,0.3732697367668152,0.3732697367668152,,,0.002468419261276722,,,,,,,
,,1.2e-05,,8799,,,,,,,,,,,,
382,8799.0,,1.2000000424450263e-05,8799,,,0.11502686887979507,0.11502686887979507,,0.0006045611225999892,,,,,,
382,,,,8808,,,,,,,0.3801058232784271,0.4652242660522461,0.3801058232784271,0.4652242660522461,0.001964977476745844,0.006514029111713171
382,,,,8808,0.3282792270183563,0.3282792270183563,,,0.008224083110690117,,,,,,,
383,,,,8831,,,,,,,0.28336459398269653,0.3496398329734802,0.28336459398269653,0.3496398329734802,0.0018280610674992204,0.0014522979035973549
383,,,,8831,0.27501630783081055,0.27501630783081055,,,0.001448901486583054,,,,,,,
,,1.2e-05,,8849,,,,,,,,,,,,
384,8849.0,,1.2000000424450263e-05,8849,,,0.08842156827449799,0.08842156827449799,,0.0004894142039120197,,,,,,
384,,,,8854,,,,,,,0.3059307932853699,0.2395106554031372,0.3059307932853699,0.2395106554031372,0.0014156994875520468,0.0009839183185249567
384,,,,8854,0.3178321421146393,0.3178321421146393,,,0.0016042581992223859,,,,,,,
385,,,,8877,,,,,,,0.3467206656932831,0.45256227254867554,0.3467206656932831,0.45256227254867554,0.0036051031202077866,0.005597306881099939
385,,,,8877,0.32944977283477783,0.32944977283477783,,,0.0019726890604943037,,,,,,,
,,1.2e-05,,8899,,,,,,,,,,,,
386,8899.0,,1.2000000424450263e-05,8899,,,0.12401429563760757,0.12401429563760757,,0.0006366359302774072,,,,,,
386,,,,8900,,,,,,,0.3905641436576843,0.4534887373447418,0.3905641436576843,0.4534887373447418,0.0019417982548475266,0.004977055825293064
386,,,,8900,0.3559492826461792,0.3559492826461792,,,0.0032974083442240953,,,,,,,
387,,,,8923,,,,,,,0.2939503490924835,0.4206208288669586,0.2939503490924835,0.4206208288669586,0.001776167773641646,0.08207595348358154
387,,,,8923,0.39359551668167114,0.39359551668167114,,,0.011679473333060741,,,,,,,
388,,,,8946,,,,,,,0.5187110304832458,0.34944993257522583,0.5187110304832458,0.34944993257522583,0.0025689760223031044,0.0014983492437750101
388,,,,8946,0.3510463833808899,0.3510463833808899,,,0.002329364186152816,,,,,,,
,,1.2e-05,,8949,,,,,,,,,,,,
389,8949.0,,1.2000000424450263e-05,8949,,,0.18893437087535858,0.18893437087535858,,0.0008443581755273044,,,,,,
389,,,,8969,,,,,,,0.4028147757053375,0.5422950387001038,0.4028147757053375,0.5422950387001038,0.0021937217097729445,0.0035588436294347048
389,,,,8969,0.29800888895988464,0.29800888895988464,,,0.0030122671741992235,,,,,,,
390,,,,8992,,,,,,,0.44352850317955017,0.3967019021511078,0.44352850317955017,0.3967019021511078,0.007207403425127268,0.005048403982073069
390,,,,8992,0.3229541480541229,0.3229541480541229,,,0.0019248089520260692,,,,,,,
,,1.2e-05,,8999,,,,,,,,,,,,
391,8999.0,,1.2000000424450263e-05,8999,,,0.31173205375671387,0.31173205375671387,,0.0012986073270440102,,,,,,
391,,,,9015,,,,,,,0.21792621910572052,0.27744364738464355,0.21792621910572052,0.27744364738464355,0.0009208135306835175,0.002262155758216977
391,,,,9015,0.3809760510921478,0.3809760510921478,,,0.0025726871099323034,,,,,,,
392,,,,9038,,,,,,,0.3183089792728424,0.19561000168323517,0.3183089792728424,0.19561000168323517,0.0014258415903896093,0.0008347630500793457
392,,,,9038,0.3492361605167389,0.3492361605167389,,,0.0063876379281282425,,,,,,,
,,1.2e-05,,9049,,,,,,,,,,,,
393,9049.0,,1.2000000424450263e-05,9049,,,0.7305988669395447,0.7305988669395447,,0.0061457399278879166,,,,,,
393,,,,9061,,,,,,,0.10102690756320953,0.1807883083820343,0.10102690756320953,0.1807883083820343,0.0005273617571219802,0.0007719008135609329
393,,,,9061,0.3355961740016937,0.3355961740016937,,,0.002246119314804673,,,,,,,
394,,,,9084,,,,,,,0.3433695137500763,0.2629024386405945,0.3433695137500763,0.2629024386405945,0.0017447136342525482,0.0010993717005476356
394,,,,9084,0.25683313608169556,0.25683313608169556,,,0.0018043783493340015,,,,,,,
,,1.2e-05,,9099,,,,,,,,,,,,
395,9099.0,,1.2000000424450263e-05,9099,,,0.6463034749031067,0.6463034749031067,,0.004025410860776901,,,,,,
395,,,,9107,,,,,,,0.3825420141220093,0.24102482199668884,0.3825420141220093,0.24102482199668884,0.0026547047309577465,0.0030715246684849262
395,,,,9107,0.36155617237091064,0.36155617237091064,,,0.01094550546258688,,,,,,,
396,,,,9130,,,,,,,0.33953770995140076,0.3114948272705078,0.33953770995140076,0.3114948272705078,0.0028522699140012264,0.0012954507255926728
396,,,,9130,0.32990700006484985,0.32990700006484985,,,0.004971752408891916,,,,,,,
,,1.2e-05,,9149,,,,,,,,,,,,
397,9149.0,,1.2000000424450263e-05,9149,,,0.09516986459493637,0.09516986459493637,,0.0005280501209199429,,,,,,
397,,,,9153,,,,,,,0.18455307185649872,0.37781310081481934,0.18455307185649872,0.37781310081481934,0.0008966304594650865,0.0019004570785909891
397,,,,9153,0.3019140660762787,0.3019140660762787,,,0.0024331139866262674,,,,,,,
398,,,,9176,,,,,,,0.49034205079078674,0.24766063690185547,0.49034205079078674,0.24766063690185547,0.0024669934064149857,0.0010180326644331217
398,,,,9176,0.26943832635879517,0.26943832635879517,,,0.0029303745832294226,,,,,,,
,,1.2e-05,,9199,,,,,,,,,,,,
399,9199.0,,1.2000000424450263e-05,9199,,,0.2737189829349518,0.2737189829349518,,0.0011023263214156032,,,,,,
399,,,,9199,,,,,,,0.17810901999473572,0.1869504600763321,0.17810901999473572,0.1869504600763321,0.0007811367977410555,0.0007957596099004149
399,,,,9199,0.36088645458221436,0.36088645458221436,,,0.0019507805118337274,,,,,,,
400,,,,9222,,,,,,,0.4587056040763855,0.3854330778121948,0.4587056040763855,0.3854330778121948,0.00208627269603312,0.0015086961211636662
400,,,,9222,0.3140656054019928,0.3140656054019928,,,0.011040916666388512,,,,,,,
401,,,,9245,,,,,,,0.5677193403244019,0.2630622088909149,0.5677193403244019,0.2630622088909149,0.02243473008275032,0.0010861369082704186
401,,,,9245,0.31868988275527954,0.31868988275527954,,,0.0015839757397770882,,,,,,,
,,1.2e-05,,9249,,,,,,,,,,,,
402,9249.0,,1.2000000424450263e-05,9249,,,0.24369700253009796,0.24369700253009796,,0.0009655813919380307,,,,,,
402,,,,9268,,,,,,,0.38075965642929077,0.2850858271121979,0.38075965642929077,0.2850858271121979,0.0021999417804181576,0.0011724814539775252
402,,,,9268,0.40402907133102417,0.40402907133102417,,,0.005352473817765713,,,,,,,
403,,,,9291,,,,,,,0.3935069441795349,0.41212719678878784,0.3935069441795349,0.41212719678878784,0.0030729377176612616,0.0025698314420878887
403,,,,9291,0.3367302417755127,0.3367302417755127,,,0.002756486414000392,,,,,,,
,,1.2e-05,,9299,,,,,,,,,,,,
404,9299.0,,1.2000000424450263e-05,9299,,,0.041054077446460724,0.041054077446460724,,0.0002978677803184837,,,,,,
404,,,,9314,,,,,,,0.29224494099617004,0.21041712164878845,0.29224494099617004,0.21041712164878845,0.0011735463049262762,0.0013969539431855083
404,,,,9314,0.35429540276527405,0.35429540276527405,,,0.0031956115271896124,,,,,,,
405,,,,9337,,,,,,,0.3497481942176819,0.365610271692276,0.3497481942176819,0.365610271692276,0.0014947513118386269,0.0014850480947643518
405,,,,9337,0.3483341336250305,0.3483341336250305,,,0.010645432397723198,,,,,,,
,,1.2e-05,,9349,,,,,,,,,,,,
406,9349.0,,1.2000000424450263e-05,9349,,,0.2106507271528244,0.2106507271528244,,0.0008583274902775884,,,,,,
406,,,,9360,,,,,,,0.21857032179832458,0.31117135286331177,0.21857032179832458,0.31117135286331177,0.0008965935558080673,0.0012868299381807446
406,,,,9360,0.3299730122089386,0.3299730122089386,,,0.0023373549338430166,,,,,,,
407,,,,9383,,,,,,,0.5278750658035278,0.27678734064102173,0.5278750658035278,0.27678734064102173,0.0024815488141030073,0.0012610285775735974
407,,,,9383,0.32500460743904114,0.32500460743904114,,,0.0020479459781199694,,,,,,,
,,1.2e-05,,9399,,,,,,,,,,,,
408,9399.0,,1.2000000424450263e-05,9399,,,0.1850593537092209,0.1850593537092209,,0.0007720278226770461,,,,,,
408,,,,9406,,,,,,,0.3549209237098694,0.5004872679710388,0.3549209237098694,0.5004872679710388,0.0019706229213625193,0.0022613578476011753
408,,,,9406,0.33066868782043457,0.33066868782043457,,,0.0024359028320759535,,,,,,,
409,,,,9429,,,,,,,0.4077923893928528,0.24408850073814392,0.4077923893928528,0.24408850073814392,0.0019441836047917604,0.0009625900420360267
409,,,,9429,0.38417524099349976,0.38417524099349976,,,0.0019306226167827845,,,,,,,
,,1.2e-05,,9449,,,,,,,,,,,,
410,9449.0,,1.2000000424450263e-05,9449,,,0.09363644570112228,0.09363644570112228,,0.0005232966504991055,,,,,,
410,,,,9452,,,,,,,0.38507381081581116,0.39875030517578125,0.38507381081581116,0.39875030517578125,0.0020798766054213047,0.0028678171802312136
410,,,,9452,0.2964366376399994,0.2964366376399994,,,0.0014368785778060555,,,,,,,
411,,,,9475,,,,,,,0.38157862424850464,0.37641122937202454,0.38157862424850464,0.37641122937202454,0.0019596172496676445,0.001643874915316701
411,,,,9475,0.3332609534263611,0.3332609534263611,,,0.002163494471460581,,,,,,,
412,,,,9498,,,,,,,0.28061923384666443,0.2904013693332672,0.28061923384666443,0.2904013693332672,0.0016163811087608337,0.0026648566126823425
412,,,,9498,0.3132891356945038,0.3132891356945038,,,0.001991140190511942,,,,,,,
,,1.2e-05,,9499,,,,,,,,,,,,
413,9499.0,,1.2000000424450263e-05,9499,,,0.40027445554733276,0.40027445554733276,,0.0018070768564939499,,,,,,
413,,,,9521,,,,,,,0.4599583148956299,0.522213339805603,0.4599583148956299,0.522213339805603,0.008271900936961174,0.0032037594355642796
413,,,,9521,0.31786248087882996,0.31786248087882996,,,0.0021270550787448883,,,,,,,
414,,,,9544,,,,,,,0.2973855137825012,0.2581091821193695,0.2973855137825012,0.2581091821193695,0.002997901989147067,0.0010349312797188759
414,,,,9544,0.36867663264274597,0.36867663264274597,,,0.002447456121444702,,,,,,,
,,1.2e-05,,9549,,,,,,,,,,,,
415,9549.0,,1.2000000424450263e-05,9549,,,0.557709276676178,0.557709276676178,,0.0022097905166447163,,,,,,
415,,,,9567,,,,,,,0.19499051570892334,0.525200605392456,0.19499051570892334,0.525200605392456,0.0008094462682493031,0.004978243727236986
415,,,,9567,0.3930950462818146,0.3930950462818146,,,0.012241868302226067,,,,,,,
416,,,,9590,,,,,,,0.44982773065567017,0.43075448274612427,0.44982773065567017,0.43075448274612427,0.0018780982354655862,0.0018377192318439484
416,,,,9590,0.36890801787376404,0.36890801787376404,,,0.0028894690331071615,,,,,,,
,,1.2e-05,,9599,,,,,,,,,,,,
417,9599.0,,1.2000000424450263e-05,9599,,,0.19613824784755707,0.19613824784755707,,0.0007954539032652974,,,,,,
417,,,,9613,,,,,,,0.2404268980026245,0.27232617139816284,0.2404268980026245,0.27232617139816284,0.0010068485280498862,0.0022954181768000126
417,,,,9613,0.3727753162384033,0.3727753162384033,,,0.012401035986840725,,,,,,,
418,,,,9636,,,,,,,0.2447032481431961,0.33209851384162903,0.2447032481431961,0.33209851384162903,0.0009910280350595713,0.00150055973790586
418,,,,9636,0.30859312415122986,0.30859312415122986,,,0.00213921582326293,,,,,,,
,,1.2e-05,,9649,,,,,,,,,,,,
419,9649.0,,1.2000000424450263e-05,9649,,,0.6291109919548035,0.6291109919548035,,0.008962323889136314,,,,,,
419,,,,9659,,,,,,,0.3147251307964325,0.2648720443248749,0.3147251307964325,0.2648720443248749,0.002042200183495879,0.0016348250210285187
419,,,,9659,0.31356939673423767,0.31356939673423767,,,0.011781137436628342,,,,,,,
420,,,,9682,,,,,,,0.5237658023834229,0.28683847188949585,0.5237658023834229,0.28683847188949585,0.0025496899615973234,0.00117472221609205
420,,,,9682,0.31939151883125305,0.31939151883125305,,,0.0017763733630999923,,,,,,,
,,1.2e-05,,9699,,,,,,,,,,,,
421,9699.0,,1.2000000424450263e-05,9699,,,0.4940743148326874,0.4940743148326874,,0.0020059451926499605,,,,,,
421,,,,9705,,,,,,,0.43765178322792053,0.2949829399585724,0.43765178322792053,0.2949829399585724,0.004087840672582388,0.0019169272854924202
421,,,,9705,0.3466472923755646,0.3466472923755646,,,0.00289574870839715,,,,,,,
422,,,,9728,,,,,,,0.2580186724662781,0.1783420741558075,0.2580186724662781,0.1783420741558075,0.0010458090109750628,0.0007735461113043129
422,,,,9728,0.364352285861969,0.364352285861969,,,0.0030530074145644903,,,,,,,
,,1.2e-05,,9749,,,,,,,,,,,,
423,9749.0,,1.2000000424450263e-05,9749,,,0.4016849398612976,0.4016849398612976,,0.00374423386529088,,,,,,
423,,,,9751,,,,,,,0.15478619933128357,0.6375896334648132,0.15478619933128357,0.6375896334648132,0.0007072975859045982,0.005620114970952272
423,,,,9751,0.35597944259643555,0.35597944259643555,,,0.003052599960938096,,,,,,,
424,,,,9774,,,,,,,0.45237499475479126,0.3964925706386566,0.45237499475479126,0.3964925706386566,0.0021869982592761517,0.002955726580694318
424,,,,9774,0.3707824647426605,0.3707824647426605,,,0.002487956779077649,,,,,,,
425,,,,9797,,,,,,,0.374173641204834,0.35037145018577576,0.374173641204834,0.35037145018577576,0.0015112661058083177,0.002035183133557439
425,,,,9797,0.3889199495315552,0.3889199495315552,,,0.006266407668590546,,,,,,,
,,1.2e-05,,9799,,,,,,,,,,,,
426,9799.0,,1.2000000424450263e-05,9799,,,0.4400390088558197,0.4400390088558197,,0.003005584003403783,,,,,,
426,,,,9820,,,,,,,0.2236015498638153,0.4733917713165283,0.2236015498638153,0.4733917713165283,0.0010032454738393426,0.002644582884386182
426,,,,9820,0.3786592185497284,0.3786592185497284,,,0.0020131156779825687,,,,,,,
427,,,,9843,,,,,,,0.35271456837654114,0.18163862824440002,0.35271456837654114,0.18163862824440002,0.0013955653412267566,0.0007986187702044845
427,,,,9843,0.29135122895240784,0.29135122895240784,,,0.0016869966639205813,,,,,,,
,,1.2e-05,,9849,,,,,,,,,,,,
428,9849.0,,1.2000000424450263e-05,9849,,,0.27915510535240173,0.27915510535240173,,0.0011220341548323631,,,,,,
428,,,,9866,,,,,,,0.32223057746887207,0.37287411093711853,0.32223057746887207,0.37287411093711853,0.0019924945663660765,0.0025979008059948683
428,,,,9866,0.3934650123119354,0.3934650123119354,,,0.002788467798382044,,,,,,,
429,,,,9889,,,,,,,0.25493311882019043,0.4022104740142822,0.25493311882019043,0.4022104740142822,0.0010036168387159705,0.003116808831691742
429,,,,9889,0.2997328042984009,0.2997328042984009,,,0.0015563293127343059,,,,,,,
,,1.2e-05,,9899,,,,,,,,,,,,
430,9899.0,,1.2000000424450263e-05,9899,,,0.24111777544021606,0.24111777544021606,,0.000996600603684783,,,,,,
430,,,,9912,,,,,,,0.08935832232236862,0.35574427247047424,0.08935832232236862,0.35574427247047424,0.00048328214325010777,0.0015591648407280445
430,,,,9912,0.2623285949230194,0.2623285949230194,,,0.0017473687184974551,,,,,,,
431,,,,9935,,,,,,,0.26821380853652954,0.25215622782707214,0.26821380853652954,0.25215622782707214,0.0010698685655370355,0.0012427662732079625
431,,,,9935,0.4257836937904358,0.4257836937904358,,,0.005208192393183708,,,,,,,
,,1.2e-05,,9949,,,,,,,,,,,,
432,9949.0,,1.2000000424450263e-05,9949,,,0.36286765336990356,0.36286765336990356,,0.0023521450348198414,,,,,,
432,,,,9958,,,,,,,0.2707887291908264,0.32112371921539307,0.2707887291908264,0.32112371921539307,0.0010757455602288246,0.0018237370532006025
432,,,,9958,0.337702214717865,0.337702214717865,,,0.0028059647884219885,,,,,,,
433,,,,9981,,,,,,,0.19502368569374084,0.4515848159790039,0.19502368569374084,0.4515848159790039,0.0008396626217290759,0.002739664865657687
433,,,,9981,0.30050647258758545,0.30050647258758545,,,0.002088429406285286,,,,,,,
,,1.2e-05,,9999,,,,,,,,,,,,
434,9999.0,,1.2000000424450263e-05,9999,,,0.6383828520774841,0.6383828520774841,,0.0034082625061273575,,,,,,
434,,,,9999,0.33572569489479065,0.33572569489479065,,,0.0015529099619016051,,,,,,,
